acgme_id,rise_program_id,program_name,state,faculty_name,degree,role,subspecialty_interest,medical_school,residency_program,fellowship_program,trained_here,puerto_rico_tie,pr_tie_type,pr_tie_school,spanish_documented,section_status,confidence,source_url,roster_completeness,absence_message,adversarially_validated
1804800001,RISE-NEURO-0247,University of Texas at Austin Dell Medical School/Ascension Seton Medical Center Program,TX,"Jared F. Benge, Ph.D., ABPP","Ph.D., ABPP",Clinical neuropsychology faculty,Cognitive impairment in movement disorders,,,,,,,,,CONFLICT,HIGH,https://dellmed.utexas.edu/units/department-of-neurology,"13 named faculty verified individually against an unresolved official count of 30 (FREIDA physician faculty, 1.90:1 ratio, ~27% of full-time faculty female) versus 'over 100 members' (the department's own Directors' Welcome). REGISTRY DEFECT CONFIRMED: 'Program Faculty Count: 0', 'Faculty Resident Ratio: 0.00:1' and 'Faculty Distribution: Physicians: 0; non-physicians: 0' are FREIDA null sentinels","Research complete · No complete core-faculty roster is publicly enumerable for this program, and two official numbers disagree without a reconcilable denominator. FREIDA's survey_2026 reports 30 physician faculty and a 1.90:1 full-time-faculty-to-resident ratio (1.90 x 16 = 30.4, internally consistent); the Directors' Welcome, written by this program's own PD and the chair, states 'Our growing neurology faculty, currently over 100 members, offers a multitude of training and research opportunities.' The likely but unproven reconciliation is that 100+ is the whole Dell Med Department of Neurology - adult neurology, child neurology, PM&R-adjacent faculty, clinical neuropsychologists and PhD researchers across the Mulva Clinic - while 30 is the subset of physician faculty the program attributes to this residency on the AMA survey. The dossier does NOT resolve 30 vs 100+; both are official and answer different questions. An attempt to enumerate the full department roster programmatically failed: the team page is JS-rendered against a Craft CMS 'reliquary' search action whose POST was rejected without the full internal payload shape, though its pagination hint (pages 0-3 at limit 50, implying roughly 150-200 directory entries) is weak corroboration for a department far larger than 30.",NO
1804800001,RISE-NEURO-0247,University of Texas at Austin Dell Medical School/Ascension Seton Medical Center Program,TX,"Rachel E. Mis, Ph.D.",Ph.D.,Clinical neuropsychology faculty,Neuropsychological assessment in movement disorders,,,,,,,,,CONFLICT,HIGH,https://dellmed.utexas.edu/units/department-of-neurology,"13 named faculty verified individually against an unresolved official count of 30 (FREIDA physician faculty, 1.90:1 ratio, ~27% of full-time faculty female) versus 'over 100 members' (the department's own Directors' Welcome). REGISTRY DEFECT CONFIRMED: 'Program Faculty Count: 0', 'Faculty Resident Ratio: 0.00:1' and 'Faculty Distribution: Physicians: 0; non-physicians: 0' are FREIDA null sentinels","Research complete · No complete core-faculty roster is publicly enumerable for this program, and two official numbers disagree without a reconcilable denominator. FREIDA's survey_2026 reports 30 physician faculty and a 1.90:1 full-time-faculty-to-resident ratio (1.90 x 16 = 30.4, internally consistent); the Directors' Welcome, written by this program's own PD and the chair, states 'Our growing neurology faculty, currently over 100 members, offers a multitude of training and research opportunities.' The likely but unproven reconciliation is that 100+ is the whole Dell Med Department of Neurology - adult neurology, child neurology, PM&R-adjacent faculty, clinical neuropsychologists and PhD researchers across the Mulva Clinic - while 30 is the subset of physician faculty the program attributes to this residency on the AMA survey. The dossier does NOT resolve 30 vs 100+; both are official and answer different questions. An attempt to enumerate the full department roster programmatically failed: the team page is JS-rendered against a Craft CMS 'reliquary' search action whose POST was rejected without the full internal payload shape, though its pagination hint (pages 0-3 at limit 50, implying roughly 150-200 directory entries) is weak corroboration for a department far larger than 30.",NO
1804800001,RISE-NEURO-0247,University of Texas at Austin Dell Medical School/Ascension Seton Medical Center Program,TX,"Duriel Hardy, M.D.",M.D.,Listed on the MS and Neuroimmunology Center care team. Recorded here ONLY as a named member of an adult MS center care team; he is a Dell Med neurologist with pediatric MS expertise and nothing was im,MS / neuroimmunology (pediatric MS expertise),,,,,,,,,CONFLICT,HIGH,https://utmedicine.org/clinics/mulva-clinic-for-the-neurosciences/multiple-sclerosis-and-neuroimmunology-center-care-team,"13 named faculty verified individually against an unresolved official count of 30 (FREIDA physician faculty, 1.90:1 ratio, ~27% of full-time faculty female) versus 'over 100 members' (the department's own Directors' Welcome). REGISTRY DEFECT CONFIRMED: 'Program Faculty Count: 0', 'Faculty Resident Ratio: 0.00:1' and 'Faculty Distribution: Physicians: 0; non-physicians: 0' are FREIDA null sentinels","Research complete · No complete core-faculty roster is publicly enumerable for this program, and two official numbers disagree without a reconcilable denominator. FREIDA's survey_2026 reports 30 physician faculty and a 1.90:1 full-time-faculty-to-resident ratio (1.90 x 16 = 30.4, internally consistent); the Directors' Welcome, written by this program's own PD and the chair, states 'Our growing neurology faculty, currently over 100 members, offers a multitude of training and research opportunities.' The likely but unproven reconciliation is that 100+ is the whole Dell Med Department of Neurology - adult neurology, child neurology, PM&R-adjacent faculty, clinical neuropsychologists and PhD researchers across the Mulva Clinic - while 30 is the subset of physician faculty the program attributes to this residency on the AMA survey. The dossier does NOT resolve 30 vs 100+; both are official and answer different questions. An attempt to enumerate the full department roster programmatically failed: the team page is JS-rendered against a Craft CMS 'reliquary' search action whose POST was rejected without the full internal payload shape, though its pagination hint (pages 0-3 at limit 50, implying roughly 150-200 directory entries) is weak corroboration for a department far larger than 30.",NO
1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,Shilpa Chitnis,"MD, PhD, FAAN",Chair and Program Director,Movement disorders,,Tulane University Medical Center,"Movement Disorders, Louisiana State University",False,,,,,VERIFIED,HIGH,https://www.uttyler.edu/directory/neurology-residency/shilpa-chitnis.php,"Complete published roster: eleven named neurology physician faculty on the residency Faculty & Staff page, with each person's individual UT Tyler directory bio read separately. Training records are published for ten of the eleven — Robert Boyne, MD's directory page publishes his title only, with no medical school, residency, fellowship or practice information (a real gap on a live page, not a 404)",,NO
1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,Elisabeth Golden,MD,Associate Program Director; neurohospitalist and outpatient EMG,Neuromuscular medicine; autonomic disorders,,UT Southwestern,"Neuromuscular (2018) and Autonomic (2019), UT Southwestern",False,,,,,VERIFIED,HIGH,https://www.uttyler.edu/directory/neurology-residency/elisabeth-golden.php,"Complete published roster: eleven named neurology physician faculty on the residency Faculty & Staff page, with each person's individual UT Tyler directory bio read separately. Training records are published for ten of the eleven — Robert Boyne, MD's directory page publishes his title only, with no medical school, residency, fellowship or practice information (a real gap on a live page, not a 404)",,NO
1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,Emad Al Rawashdeh,MD,"Clinical Assistant Professor; EEG interpretation, surgical epilepsy evaluation, SEEG, VNS/DBS/RNS",Epilepsy,"Mutah Faculty of Medicine, Karak, Jordan","University of Tennessee Health Science Center, Memphis","Epilepsy, UTHealth Houston",False,,,,,VERIFIED,HIGH,https://www.uttyler.edu/directory/neurology-residency/emad-alrawashdeh.php,"Complete published roster: eleven named neurology physician faculty on the residency Faculty & Staff page, with each person's individual UT Tyler directory bio read separately. Training records are published for ten of the eleven — Robert Boyne, MD's directory page publishes his title only, with no medical school, residency, fellowship or practice information (a real gap on a live page, not a 404)",,NO
1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,Robert Boyne,MD,Associate Professor of Neurology,,,,,,,,,,VERIFIED,HIGH,https://www.uttyler.edu/directory/neurology-residency/robert-boyne.php,"Complete published roster: eleven named neurology physician faculty on the residency Faculty & Staff page, with each person's individual UT Tyler directory bio read separately. Training records are published for ten of the eleven — Robert Boyne, MD's directory page publishes his title only, with no medical school, residency, fellowship or practice information (a real gap on a live page, not a 404)",,NO
1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,Eric Dinnerstein,"MD, FAAN",Associate Professor; Director of the UT Tyler Dementia Center,Cognitive and behavioral disorders; Alzheimer's and other dementias; encephalopathic syndromes,"Hadassah Medical School, Hebrew University, Jerusalem",Dartmouth Hitchcock,,False,,,,,VERIFIED,HIGH,https://www.uttyler.edu/directory/neurology-residency/eric-dinnerstein.php,"Complete published roster: eleven named neurology physician faculty on the residency Faculty & Staff page, with each person's individual UT Tyler directory bio read separately. Training records are published for ten of the eleven — Robert Boyne, MD's directory page publishes his title only, with no medical school, residency, fellowship or practice information (a real gap on a live page, not a 404)",,NO
1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,Paul Kowalski,MD,Associate Professor; neurohospitalist plus outpatient EMG/NCV,Clinical neurophysiology,Albany Medical College,"Albany Medical Center, 1992-1995","Clinical Neurophysiology, 1995-1996",False,,,,,VERIFIED,HIGH,https://www.uttyler.edu/directory/neurology-residency/paul-kowalski.php,"Complete published roster: eleven named neurology physician faculty on the residency Faculty & Staff page, with each person's individual UT Tyler directory bio read separately. Training records are published for ten of the eleven — Robert Boyne, MD's directory page publishes his title only, with no medical school, residency, fellowship or practice information (a real gap on a live page, not a 404)",,NO
1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,George Plotkin,"MD, PhD",Associate Professor; sole listed practice 'Movement disorders',Movement disorders,Boston University School of Medicine (magna cum laude); PhD Massachusetts Institute of Technology,Massachusetts General Hospital,"Neuromuscular disorders and movement disorders, Massachusetts General Hospital",False,,,,,VERIFIED,HIGH,https://www.uttyler.edu/directory/neurology-residency/george-plotkin.php,"Complete published roster: eleven named neurology physician faculty on the residency Faculty & Staff page, with each person's individual UT Tyler directory bio read separately. Training records are published for ten of the eleven — Robert Boyne, MD's directory page publishes his title only, with no medical school, residency, fellowship or practice information (a real gap on a live page, not a 404)",,NO
1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,Kyna Schreiber,MD,"Assistant Professor; inpatient practice listing 'Stroke, Seizure, Neuroimmunologic, Alterations in mentation, Dementia, Weakness, Neuropathy'",No fellowship listed; inpatient general neurology,"UT Health Science Center San Antonio (undergraduate Texas State University, summa cum laude)",UT Health Science Center San Antonio,,False,,,,,VERIFIED,HIGH,https://www.uttyler.edu/directory/neurology-residency/kyna-schreiber.php,"Complete published roster: eleven named neurology physician faculty on the residency Faculty & Staff page, with each person's individual UT Tyler directory bio read separately. Training records are published for ten of the eleven — Robert Boyne, MD's directory page publishes his title only, with no medical school, residency, fellowship or practice information (a real gap on a live page, not a 404)",,NO
1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,Rani Priyanka Vasireddy,"MD, MHA","Assistant Professor; Clerkship Co-Director; DBS and botulinum toxin (headache, dystonia, blepharospasm, sialorrhea, spasticity)",Movement disorders; functional neurological disorders,"Kamineni Institute of Medical Sciences, Telangana, India",University of Kentucky,"Movement Disorders, University of Kentucky",False,,,,,VERIFIED,HIGH,https://www.uttyler.edu/directory/neurology-residency/rani-vasireddy.php,"Complete published roster: eleven named neurology physician faculty on the residency Faculty & Staff page, with each person's individual UT Tyler directory bio read separately. Training records are published for ten of the eleven — Robert Boyne, MD's directory page publishes his title only, with no medical school, residency, fellowship or practice information (a real gap on a live page, not a 404)",,NO
